Date,Humidity,Wind_Speed,Pressure,Temp
28-11-2014,11.66,1.98,99.2,24.28
29-11-2014,11.84,2.11,99.26,23.78
30-11-2014,12.33,2.27,99.16,24.64
01-12-2014,13.37,2.28,99.15,25.02
02-12-2014,15.14,1.95,99.25,25.89
03-12-2014,13.49,1.54,99.33,25.45
04-12-2014,12.45,1.52,99.32,24.78
05-12-2014,12.27,1.7,99.36,24.15
06-12-2014,13.06,1.89,99.32,24.48
07-12-2014,14.22,1.55,99.3,25.22
08-12-2014,16.05,1.32,99.29,26.43
09-12-2014,17.09,1.13,99.36,26.6
10-12-2014,17.4,1.48,99.27,26.35
11-12-2014,16.91,1.48,99.32,24.48
12-12-2014,16.3,1.41,99.36,24.77
13-12-2014,16.05,2.06,99.41,24.57
14-12-2014,15.75,1.23,99.38,25.42
15-12-2014,16.97,1.59,99.35,25.98
16-12-2014,16.48,1.79,99.3,26.25
17-12-2014,16.11,2.12,99.3,26.44
18-12-2014,15.87,2.17,99.33,26.49
19-12-2014,16.17,1.78,99.44,26.44
20-12-2014,15.99,1.7,99.37,26.48
21-12-2014,16.11,1.44,99.23,26.21
22-12-2014,13.24,2.05,99.18,25.52
23-12-2014,14.77,1.58,99.28,25.72
24-12-2014,14.71,1.65,99.39,26.05
25-12-2014,13.67,1.92,99.43,25.51
26-12-2014,10.86,2.02,99.26,24.35
27-12-2014,11.05,2.07,99.24,24.23
28-12-2014,12.63,2.2,99.25,25.19
29-12-2014,15.08,1.76,99.13,26.37
30-12-2014,16.78,2.11,98.97,26.21
31-12-2014,16.6,2.94,98.95,25.83
01-01-2015,15.32,2.73,99.1,24.72
02-01-2015,14.4,1.77,99.35,24.33
03-01-2015,13.92,1.63,99.46,24.8
04-01-2015,13.85,2.22,99.42,24.83
05-01-2015,14.95,1.95,99.37,25.54
06-01-2015,14.71,1.94,99.39,26.19
07-01-2015,14.95,2.16,99.37,26.12
08-01-2015,14.04,2.52,99.38,25.53
09-01-2015,13.79,2.27,99.45,25.77
10-01-2015,12.57,2.12,99.46,25.23
11-01-2015,8.85,2.72,99.46,23.53
12-01-2015,9.64,2.59,99.43,23.33
13-01-2015,10.13,2.21,99.37,23.51
14-01-2015,10.8,2.16,99.35,23.78
15-01-2015,11.54,1.83,99.37,24.36
16-01-2015,12.02,1.73,99.39,25.07
17-01-2015,13,2.05,99.44,25.62
18-01-2015,13.85,1.93,99.43,26.33
19-01-2015,14.34,1.77,99.4,26.25
20-01-2015,14.59,1.95,99.55,26
21-01-2015,13.37,2.3,99.68,26.01
22-01-2015,12.45,2.17,99.67,25.77
23-01-2015,12.57,2.15,99.45,25.69
24-01-2015,13.73,1.48,99.46,25.79
25-01-2015,14.47,2.08,99.5,26.55
26-01-2015,11.47,1.84,99.4,26.64
27-01-2015,13.43,2.45,99.31,25.9
28-01-2015,14.77,2.42,99.22,26.2
29-01-2015,15.14,1.76,99.32,26.85
30-01-2015,14.95,1.88,99.44,27.34
31-01-2015,13.18,1.64,99.43,27.4
01-02-2015,13.98,1.89,99.44,27.01
02-02-2015,13.55,2.02,99.45,26.86
03-02-2015,11.11,2.02,99.62,26.78
04-02-2015,9.52,2.42,99.57,25.99
05-02-2015,10.25,2.52,99.44,26.92
06-02-2015,13.24,1.97,99.43,26.73
07-02-2015,14.16,1.99,99.41,27.04
08-02-2015,13.37,2.13,99.35,27.39
09-02-2015,12.63,2.24,99.34,26.88
10-02-2015,12.51,2.11,99.4,27.31
11-02-2015,11.23,2.31,99.34,26.94
12-02-2015,12.27,2.99,99.32,26.87
13-02-2015,11.17,2.6,99.34,26.99
14-02-2015,12.08,2.66,99.23,27.66
15-02-2015,13,2.47,99.26,27.6
16-02-2015,13.18,2.79,99.35,27.65
17-02-2015,15.08,2.48,99.34,27.77
18-02-2015,13.98,2.64,99.29,27.44
19-02-2015,15.26,2.44,99.27,27.48
20-02-2015,14.28,2.25,99.27,27.74
21-02-2015,11.9,2.15,99.26,28.05
22-02-2015,11.23,1.65,99.29,28.12
23-02-2015,10.8,2.85,99.36,27.9
24-02-2015,12.88,2.39,99.28,28.02
25-02-2015,14.1,2.39,99.17,27.4
26-02-2015,14.59,2.6,99.11,27.34
27-02-2015,14.77,2.58,99.14,27.91
28-02-2015,14.77,2.38,99.14,28.15
01-03-2015,15.93,2.74,99.17,27.53
02-03-2015,15.87,2.75,99.36,27.13
03-03-2015,14.89,3.75,99.33,27.05
04-03-2015,14.34,3.45,99.34,26.65
05-03-2015,14.34,3.09,99.32,27.17
06-03-2015,15.5,3.15,99.42,28.23
07-03-2015,15.75,2.97,99.35,28.39
08-03-2015,15.81,2.12,99.39,27.95
09-03-2015,15.93,2.09,99.49,28.15
10-03-2015,15.44,2.36,99.44,28.55
11-03-2015,12.57,1.9,99.36,28.87
12-03-2015,13.67,2.38,99.37,28.94
13-03-2015,15.69,2,99.32,28.84
14-03-2015,15.08,2.23,99.39,28.9
15-03-2015,16.48,1.72,99.43,28.55
16-03-2015,17.09,2.14,99.46,28.63
17-03-2015,16.97,2.2,99.35,28.9
18-03-2015,16.85,2.6,99.22,29.1
19-03-2015,16.24,2.23,99.23,29.15
20-03-2015,15.75,2.09,99.3,29.76
21-03-2015,14.4,2.31,99.39,29.93
22-03-2015,16.11,2.3,99.36,29.63
23-03-2015,16.85,2.47,99.24,29.1
24-03-2015,16.6,2.54,99.09,29.73
25-03-2015,17.33,2.41,99.16,29.53
26-03-2015,16.85,2.3,99.3,29.16
27-03-2015,15.81,2.04,99.34,29.11
28-03-2015,16.3,2.33,99.26,28.93
29-03-2015,17.15,2.15,99.14,28.74
30-03-2015,18.19,1.48,99.13,27.92
31-03-2015,18.19,1.58,99.2,27.95
01-04-2015,18.49,1.46,99.17,28.19
02-04-2015,18.01,1.84,99.14,28.7
03-04-2015,17.15,2.63,99.02,28.82
04-04-2015,16.17,3.39,98.8,29.19
05-04-2015,15.08,2.98,98.82,29.84
06-04-2015,17.27,2.55,98.92,29.14
07-04-2015,17.64,2.25,98.99,28.17
08-04-2015,17.4,2.16,99.11,28.3
09-04-2015,17.09,1.66,99.19,27.99
10-04-2015,17.94,1.98,99.26,28.08
11-04-2015,16.6,1.05,99.36,26.94
12-04-2015,16.48,1.89,99.36,28.15
13-04-2015,16.97,1.57,99.34,27.66
14-04-2015,16.36,1.62,99.2,27.53
15-04-2015,15.81,2.13,99.19,28.38
16-04-2015,15.44,2.48,99.33,29.23
17-04-2015,15.87,2.97,99.27,29.05
18-04-2015,16.97,2.59,99.04,29.06
19-04-2015,17.88,1.9,99.01,29.07
20-04-2015,18.31,1.83,99.13,28.65
21-04-2015,18.92,2.05,99.15,28.5
22-04-2015,19.71,2.23,99.16,27.92
23-04-2015,19.78,1.77,99.21,27.41
24-04-2015,18.92,1.78,99.19,28.31
25-04-2015,19.04,1.64,99.15,27.19
26-04-2015,17.03,1.86,99.11,28.51
27-04-2015,17.21,1.91,99.2,29.07
28-04-2015,17.88,2.2,99.2,29.01
29-04-2015,17.58,2.36,99.15,29.26
30-04-2015,17.7,1.78,99.26,28.6
01-05-2015,17.7,2.45,99.16,28.79
02-05-2015,18.25,1.97,99.15,28.28
03-05-2015,17.58,2.1,99.12,28.62
04-05-2015,18.19,1.96,99.08,28.42
05-05-2015,18.62,1.53,99.05,28.33
06-05-2015,18.98,1.66,98.97,28.37
07-05-2015,19.41,1.59,99.1,28.1
08-05-2015,19.65,2.04,99.04,28.26
09-05-2015,19.59,2.26,98.95,28.3
10-05-2015,19.35,1.53,98.95,28.05
11-05-2015,19.65,1.11,99.07,27.81
12-05-2015,19.65,1.92,99.06,27.91
13-05-2015,18.55,2.16,98.98,27.76
14-05-2015,18.86,2.62,98.91,28.43
15-05-2015,20.51,2.24,98.94,28.54
16-05-2015,20.39,2.3,98.84,27.47
17-05-2015,20.14,1.77,98.79,27.62
18-05-2015,19.35,1.83,98.94,26.71
19-05-2015,19.29,1.89,99.06,27.76
20-05-2015,19.47,2.23,99.12,28.3
21-05-2015,19.71,3.09,99.16,28.42
22-05-2015,19.71,2.51,99.13,28.83
23-05-2015,19.17,2.49,99.18,27
24-05-2015,18.86,2.12,99.18,27.6
25-05-2015,20.08,2.81,99.15,28.44
26-05-2015,20.08,3.2,99.15,28.48
27-05-2015,20.02,3.27,99.09,28.12
28-05-2015,19.65,2.19,98.99,27.34
29-05-2015,19.23,2.8,98.98,27.56
30-05-2015,18.43,2.72,99,28.38
31-05-2015,19.59,1.94,98.9,28.04
01-06-2015,19.47,2.23,98.89,27.36
02-06-2015,19.29,1.88,99,26.62
03-06-2015,19.23,1.99,98.86,27.01
04-06-2015,20.14,1.96,98.85,26.92
05-06-2015,19.1,1.95,98.97,26.95
06-06-2015,19.53,3.09,98.9,27.42
07-06-2015,20.02,4.27,98.87,27.06
08-06-2015,19.17,4.7,98.95,26.4
09-06-2015,18.92,2.72,99.06,26.34
10-06-2015,18.07,1.58,99.03,26.61
11-06-2015,19.29,3.88,98.99,26.44
12-06-2015,18.19,2.84,99.07,25.48
13-06-2015,17.88,3.42,99.01,26.2
14-06-2015,17.64,2.97,98.97,26.17
15-06-2015,17.88,2.98,98.99,26.26
16-06-2015,17.82,2.8,98.94,26.33
17-06-2015,17.52,3.22,98.88,25.44
18-06-2015,18.62,3.1,98.83,26.13
19-06-2015,20.32,4.8,98.84,26.88
20-06-2015,20.39,4.65,98.83,26.86
21-06-2015,20.14,5.9,98.8,26.79
22-06-2015,20.39,5.48,98.85,26.83
23-06-2015,20.63,5.35,98.94,27.13
24-06-2015,20.39,4.91,99.06,26.97
25-06-2015,20.57,4.49,99.07,27.11
26-06-2015,20.75,5.03,99.05,27.14
27-06-2015,20.39,4.7,99.05,26.75
28-06-2015,19.84,4.45,99.16,26.49
29-06-2015,19.71,4.05,99.24,26.87
30-06-2015,19.53,2.99,99.23,26.33
01-07-2015,19.23,3.47,99.25,26.5
02-07-2015,19.23,3.12,99.31,26.33
03-07-2015,19.47,3.91,99.3,26.44
04-07-2015,19.35,4.62,99.27,26.67
05-07-2015,18.98,4.48,99.16,26.66
06-07-2015,18.37,4.3,99.1,26.58
07-07-2015,18.25,4.09,99,26.61
08-07-2015,18.92,4.3,99.07,26.66
09-07-2015,19.59,4.25,99.14,26.5
10-07-2015,20.08,4.62,98.98,26.58
11-07-2015,19.78,4.34,98.97,26.5
12-07-2015,19.65,3.89,99.01,26.42
13-07-2015,19.17,3.89,98.99,26.44
14-07-2015,19.59,4.01,98.88,26.41
15-07-2015,19.65,4.95,98.77,26.19
16-07-2015,19.53,4.52,98.71,26.19
17-07-2015,19.84,5.29,98.8,26.4
18-07-2015,19.9,4.59,98.93,26.52
19-07-2015,19.04,5.43,99.02,25.78
20-07-2015,19.23,5.16,98.87,26.07
21-07-2015,19.35,4.56,98.87,26.15
22-07-2015,19.35,4.33,98.96,26.24
23-07-2015,19.35,4.09,99.04,25.76
24-07-2015,18.31,3.38,99.21,25.41
25-07-2015,17.03,2.91,99.21,24.95
26-07-2015,17.7,2.81,99.2,25.09
27-07-2015,17.58,2.08,99.25,25.49
28-07-2015,17.88,1.61,99.31,25.29
29-07-2015,18.49,2.77,99.25,25.62
30-07-2015,18.31,3.22,99.24,26.05
31-07-2015,18.49,3.35,99.22,26.1
01-08-2015,18.19,3.28,99.32,25.29
02-08-2015,18.8,3.46,99.32,25.58
03-08-2015,18.74,3.87,99.23,25.77
04-08-2015,19.17,3.65,99.19,25.92
05-08-2015,19.35,3.37,99.14,25.71
06-08-2015,19.35,3.5,99.04,25.98
07-08-2015,19.23,3.91,99.02,26.16
08-08-2015,19.29,3.19,99.05,25.89
09-08-2015,19.53,3.91,98.84,25.9
10-08-2015,19.41,4.15,98.81,25.86
11-08-2015,19.29,3.32,98.99,25.91
12-08-2015,19.23,2.98,99.08,25.67
13-08-2015,19.41,3.6,99.06,25.73
14-08-2015,19.17,3.51,99.05,25.79
15-08-2015,19.04,3.67,99.12,26.07
16-08-2015,19.17,3.82,99.18,25.98
17-08-2015,19.41,3.2,99.03,26.02
18-08-2015,19.78,3.05,99.01,26.41
19-08-2015,19.9,3.66,99.03,26.39
20-08-2015,19.35,3.23,99.22,26.08
21-08-2015,18.8,2.23,99.22,25.57
22-08-2015,18.13,2.43,99.23,25.3
23-08-2015,18.49,2.59,99.22,25.58
24-08-2015,18.25,2.26,99.26,25.2
25-08-2015,18.31,3.6,99.17,25.98
26-08-2015,18.37,3.8,99.07,25.91
27-08-2015,18.49,3.58,99.03,25.82
28-08-2015,18.62,2.78,99.11,25.94
29-08-2015,18.98,2.5,99.09,26.29
30-08-2015,18.8,2.81,99.13,26.37
31-08-2015,18.68,2.71,99.2,26.26
01-09-2015,18.55,2.64,99.12,26.21
02-09-2015,18.43,2.38,99.04,26.3
03-09-2015,18.55,2.04,99.06,26.63
04-09-2015,19.29,2.99,99.22,26.51
05-09-2015,18.92,2.85,99.3,25.83
06-09-2015,18.68,2.53,99.34,25.71
07-09-2015,17.82,1.99,99.33,25.08
08-09-2015,17.76,2.52,99.27,24.97
09-09-2015,17.64,2.27,99.23,25.34
10-09-2015,17.76,2.16,99.26,25.88
11-09-2015,17.7,2.57,99.22,26.09
12-09-2015,18.25,2.24,99.21,26.3
13-09-2015,18.37,2.8,99.27,26.19
14-09-2015,18.8,3.74,99.2,26.16
15-09-2015,18.68,3.69,99.09,26.01
16-09-2015,18.19,3.06,99,25.55
17-09-2015,18.31,2.41,98.86,25.39
18-09-2015,19.41,2.97,98.87,26.12
19-09-2015,19.41,2.5,98.91,26.33
20-09-2015,18.98,2.45,98.94,26.07
21-09-2015,18.49,1.99,98.99,26.12
22-09-2015,17.7,1.61,99.04,26.46
23-09-2015,18.25,1.4,99.14,26.77
24-09-2015,19.29,2.18,99.09,26.67
25-09-2015,19.23,2.27,99.03,26.71
26-09-2015,19.17,2.59,99.03,26.44
27-09-2015,19.1,2.82,99.02,26.56
28-09-2015,18.68,2.14,98.96,26.47
29-09-2015,18.86,2.27,98.84,27.13
30-09-2015,19.04,3.45,98.95,26.19
01-10-2015,18.86,2.1,99.14,26.05
02-10-2015,19.35,2.45,99.34,26.55
03-10-2015,19.29,1.82,99.41,26.62
04-10-2015,19.1,1.7,99.38,26.77
05-10-2015,18.62,2.94,99.25,25.67
06-10-2015,17.4,2.52,99.14,25.18
07-10-2015,18.31,3.47,99.1,25.9
08-10-2015,18.86,4.02,99.16,26.08
09-10-2015,19.17,3.55,99.13,26.51
10-10-2015,19.04,3.16,99.21,26.37
11-10-2015,18.86,2.43,99.29,26.37
12-10-2015,17.33,1.77,99.36,26
13-10-2015,18.8,1.48,99.31,26.69
14-10-2015,18.07,1.24,99.32,26.83
15-10-2015,17.09,1.74,99.3,26.16
16-10-2015,17.94,1.32,99.28,27.29
17-10-2015,18.55,1.32,99.3,27.3
18-10-2015,18.98,1.19,99.38,27.44
19-10-2015,18.74,1.48,99.34,27.33
20-10-2015,18.55,1.48,99.15,27.29
21-10-2015,18.19,1.75,99.09,27.51
22-10-2015,17.7,1.6,99.21,27.11
23-10-2015,16.24,1.41,99.22,26.8
24-10-2015,14.65,1.66,99.16,26.19
25-10-2015,15.01,2.33,99.23,25.96
26-10-2015,16.24,2.2,99.33,26.45
27-10-2015,17.33,1.38,99.32,26.55
28-10-2015,17.15,0.77,99.31,25.62
29-10-2015,17.88,1.19,99.25,26.44
30-10-2015,18.55,2.06,99.12,27.35
31-10-2015,18.86,1.6,99.05,27.6
01-11-2015,19.29,2.28,99.13,26.72
02-11-2015,18.43,3.65,99.31,25.77
03-11-2015,18.13,2.73,99.35,25.96
04-11-2015,18.37,1.72,99.28,26.77
05-11-2015,18.92,1.87,99.25,26.21
06-11-2015,17.27,1.52,99.16,26.71
07-11-2015,17.03,1.58,99.17,27.11
08-11-2015,17.27,1.46,99.21,27.62
09-11-2015,16.66,1.47,99.14,26.95
10-11-2015,15.93,1.75,99.05,25.11
11-11-2015,17.7,2.22,98.96,26.17
12-11-2015,18.8,2.92,99.24,26.94
13-11-2015,17.09,1.34,99.37,25.94
14-11-2015,14.1,1.62,99.18,25.29
15-11-2015,14.95,1.69,99.06,25.57
16-11-2015,15.87,1.56,98.98,25.37
17-11-2015,16.11,1.92,98.97,26.16
18-11-2015,17.4,2.01,99,27.01
19-11-2015,18.74,2.91,99.03,26.71
20-11-2015,18.55,2.23,99.08,27.01
21-11-2015,18.43,1.99,99.11,27.16
22-11-2015,17.46,1.48,99.14,26.67
23-11-2015,18.19,2.13,99.23,26.69
24-11-2015,18.86,1.66,99.22,26.61
25-11-2015,16.36,1.33,99.22,26.43
26-11-2015,13.24,1.95,99.3,25.4
27-11-2015,14.89,1.69,99.18,25.87
28-11-2015,17.27,1.43,99.28,26.79
29-11-2015,14.83,1.87,99.39,26
30-11-2015,16.6,1.18,99.41,26.8
01-12-2015,17.21,1.45,99.28,27
02-12-2015,17.09,1.59,99.25,26.96
03-12-2015,17.64,1.8,99.28,27.04
04-12-2015,15.44,2.3,99.2,26.62
05-12-2015,15.44,2.79,99.17,26.08
06-12-2015,16.6,2.11,99.17,26.58
07-12-2015,17.03,1.88,99.23,27.22
08-12-2015,15.62,1.82,99.3,26.3
09-12-2015,15.81,2.16,99.35,26.16
10-12-2015,18.37,1.65,99.32,27.56
11-12-2015,18.98,1.31,99.24,26.4
12-12-2015,18.86,1.99,99.15,26.89
13-12-2015,18.68,1.34,99.26,26.65
14-12-2015,17.88,1.2,99.32,26.57
15-12-2015,17.76,1.52,99.29,26.87
16-12-2015,17.46,1.34,99.31,26.76
17-12-2015,15.69,1.53,99.3,26.15
18-12-2015,14.95,1.39,99.4,26.1
19-12-2015,16.11,1.38,99.51,26.72
20-12-2015,15.56,1.76,99.5,26.48
21-12-2015,16.54,1.82,99.52,26.7
22-12-2015,15.08,2.05,99.56,26.41
23-12-2015,15.26,2.02,99.58,26.05
24-12-2015,14.34,1.68,99.51,26.01
25-12-2015,13.85,1.71,99.46,26.15
26-12-2015,12.82,2.38,99.49,25.74
27-12-2015,13.37,2.44,99.53,26.23
28-12-2015,12.08,2.2,99.64,25.95
29-12-2015,11.23,2.3,99.55,25.62
30-12-2015,11.11,2.17,99.4,25.9
31-12-2015,10.74,2.28,99.47,25.28
01-01-2016,11.17,2.34,99.62,25.24
02-01-2016,10.44,2.39,99.71,25.3
03-01-2016,10.01,2.5,99.59,25.09
04-01-2016,10.68,2.11,99.56,25.3
05-01-2016,10.8,2.22,99.54,25.26
06-01-2016,11.17,1.95,99.49,25.4
07-01-2016,12.88,2.45,99.54,25.55
08-01-2016,13.31,1.52,99.57,25.88
09-01-2016,11.41,2.38,99.39,25.17
10-01-2016,12.27,2.08,99.49,25.51
11-01-2016,12.27,1.78,99.51,25.62
12-01-2016,12.02,2.01,99.39,25.35
13-01-2016,12.51,1.91,99.35,25.54
14-01-2016,14.47,1.84,99.35,26.16
15-01-2016,14.53,2.09,99.29,25.24
16-01-2016,14.77,1.94,99.29,25.51
17-01-2016,13.73,2.18,99.24,25.62
18-01-2016,13.92,2.17,99.18,25.95
19-01-2016,15.32,1.71,99.18,26.38
20-01-2016,15.14,1.75,99.32,25.95
21-01-2016,15.32,2.38,99.34,27.05
22-01-2016,15.38,2.03,99.32,27.76
23-01-2016,15.14,2.03,99.42,27.67
24-01-2016,15.56,2.02,99.46,27.95
25-01-2016,15.2,2.26,99.39,27.94
26-01-2016,13.24,2.79,99.36,27.39
27-01-2016,14.1,3.19,99.37,27.12
28-01-2016,14.22,2.27,99.4,27.06
29-01-2016,14.59,2.7,99.45,27.37
30-01-2016,13,2.24,99.44,27.48
31-01-2016,12.21,1.86,99.38,27.8
01-02-2016,11.54,1.65,99.41,27.74
02-02-2016,11.78,1.78,99.43,27.83
03-02-2016,11.78,1.95,99.35,27.42
04-02-2016,12.82,2.06,99.35,27.55
05-02-2016,13.55,2.23,99.35,27.4
06-02-2016,14.89,2.09,99.28,27.02
07-02-2016,15.38,2.71,99.37,27.54
08-02-2016,15.14,2.88,99.3,28.14
09-02-2016,15.87,2.48,99.33,27.69
10-02-2016,15.93,2.89,99.31,27.75
11-02-2016,16.11,3.14,99.28,27.47
12-02-2016,16.17,3.33,99.27,27.2
13-02-2016,14.95,3.72,99.3,27.23
14-02-2016,14.16,3.05,99.26,27.59
15-02-2016,13.67,2.61,99.34,27.8
16-02-2016,14.4,2.42,99.35,28.06
17-02-2016,13.67,2.56,99.29,28.89
18-02-2016,14.59,2.84,99.27,29.26
19-02-2016,14.59,2.18,99.42,29.63
20-02-2016,15.56,2.35,99.45,29.47
21-02-2016,16.42,2.3,99.42,28.91
22-02-2016,15.99,2.68,99.38,30.08
23-02-2016,17.21,2.32,99.36,29.08
24-02-2016,17.27,2.7,99.33,28.7
25-02-2016,15.75,2.97,99.33,28.79
26-02-2016,15.2,2.76,99.39,29.19
27-02-2016,15.01,2.41,99.47,28.84
28-02-2016,15.26,2.33,99.57,29.05
29-02-2016,14.53,1.8,99.51,29.44
01-03-2016,14.95,1.66,99.37,28.98
02-03-2016,16.11,1.97,99.37,28.88
03-03-2016,14.34,2.16,99.38,30.01
04-03-2016,16.24,2.2,99.31,29.69
05-03-2016,16.05,1.83,99.22,29.51
06-03-2016,16.78,2.37,99.19,29.21
07-03-2016,16.11,2.39,99.16,29.62
08-03-2016,16.11,2.23,99.14,29.3
09-03-2016,16.3,1.8,99.22,28.93
10-03-2016,15.99,2.27,99.26,29.46
11-03-2016,17.09,2.14,99.33,29.34
12-03-2016,17.03,2.64,99.28,29.18
13-03-2016,15.69,2.98,99.29,29.51
14-03-2016,13.31,3.11,99.24,29.87
15-03-2016,13.37,3.13,99.3,28.84
16-03-2016,14.47,2.95,99.24,28.4
17-03-2016,15.38,2.91,99.28,29.11
18-03-2016,15.69,3.22,99.18,30.12
19-03-2016,16.91,2.77,99.22,29.58
20-03-2016,17.82,2.35,99.21,29.68
21-03-2016,18.19,2.13,99.16,29.79
22-03-2016,17.58,2,99.08,29.64
23-03-2016,16.17,1.95,99.1,30.1
24-03-2016,16.05,2.58,99.28,30.27
25-03-2016,15.56,2.61,99.39,30.42
26-03-2016,15.32,2.73,99.34,30.49
27-03-2016,16.48,2.31,99.34,29.8
28-03-2016,16.91,2.63,99.32,29.97
29-03-2016,16.97,2.48,99.36,30.08
30-03-2016,17.03,2.45,99.36,30.19
31-03-2016,16.36,2.23,99.28,30.04
01-04-2016,16.48,2.75,99.09,30.3
02-04-2016,17.09,2.59,99.18,30.49
03-04-2016,16.91,2.49,99.32,30.42
04-04-2016,16.78,2.64,99.14,30.42
05-04-2016,17.4,2.7,99.13,29.86
06-04-2016,17.64,2.58,99.18,29.8
07-04-2016,17.52,3.12,99.05,30.55
08-04-2016,17.76,2.23,99.07,30.31
09-04-2016,17.7,2.5,99.21,29.69
10-04-2016,16.85,2.17,99.29,29.64
11-04-2016,17.82,2.56,99.18,30.18
12-04-2016,18.07,2.52,99.07,30.25
13-04-2016,17.82,2.37,98.96,29.69
14-04-2016,17.4,3.2,98.88,30.51
15-04-2016,17.76,2.59,99.06,30.73
16-04-2016,17.76,2.38,99.11,30.17
17-04-2016,16.78,3.19,99.01,30.44
18-04-2016,17.52,3.22,98.98,30.58
19-04-2016,18.01,2.48,99.04,30.63
20-04-2016,17.58,2.85,99.22,30.85
21-04-2016,18.31,3.34,99.16,30.15
22-04-2016,17.58,3.75,99.14,30.29
23-04-2016,16.24,3.93,98.94,30.33
24-04-2016,16.6,3.95,98.81,30.29
25-04-2016,16.42,3.13,98.88,30.23
26-04-2016,16.97,2.84,99.02,30.47
27-04-2016,17.76,2.79,99,30.68
28-04-2016,18.31,2.16,99.01,30.23
29-04-2016,18.07,2.06,99.05,30.6
30-04-2016,17.4,2.45,99.06,30.59
01-05-2016,16.72,2.58,99.06,30.62
02-05-2016,17.7,2.94,99.06,30.87
03-05-2016,18.68,2.5,99,30.29
04-05-2016,18.07,2.41,98.99,30.32
05-05-2016,17.33,2.55,99.01,30.69
06-05-2016,17.21,2.68,99.04,30.78
07-05-2016,16.48,3.03,98.96,31.11
08-05-2016,16.17,3.01,99.08,30.86
09-05-2016,16.05,3.28,99,31.47
10-05-2016,16.97,2.82,99.03,31.23
11-05-2016,17.94,2.37,99.03,30.05
12-05-2016,18.37,2.49,98.92,29.53
13-05-2016,18.92,3.34,98.91,29.17
14-05-2016,19.78,3.57,98.92,30.06
15-05-2016,20.81,3.54,98.96,29.23
16-05-2016,20.81,3.63,98.74,29.38
17-05-2016,20.32,3.75,98.64,28.65
18-05-2016,20.2,3.53,98.62,28.56
19-05-2016,20.14,3.72,98.7,28.91
20-05-2016,19.78,3.37,98.84,28.44
21-05-2016,19.35,3.58,98.96,29.44
22-05-2016,19.9,3.1,99.1,29.44
23-05-2016,20.02,3.52,99.14,29.45
24-05-2016,19.71,3.56,99.1,29.65
25-05-2016,19.23,3.11,99.04,29.31
26-05-2016,19.59,3.1,99.05,28.46
27-05-2016,19.1,3.56,99.11,28.64
28-05-2016,19.78,3.69,99.08,28.98
29-05-2016,19.41,2.98,99.05,27.98
30-05-2016,19.17,2.77,98.99,28.16
31-05-2016,19.35,2.45,99.06,28.2
01-06-2016,19.65,2.86,99.05,28.13
02-06-2016,18.92,2.34,99.02,27.03
03-06-2016,19.59,2.58,98.88,27.73
04-06-2016,20.32,2.76,98.92,27.26
05-06-2016,19.9,2.31,98.94,27.44
06-06-2016,19.41,2.23,98.96,27.07
07-06-2016,20.08,2.02,98.93,27.55
08-06-2016,19.53,1.87,99,26.96
09-06-2016,18.92,3.17,98.96,26.36
10-06-2016,18.37,4.09,99.04,26.83
11-06-2016,18.31,3.31,99.18,27.08
12-06-2016,18.74,2.93,99.18,27.02
13-06-2016,18.07,3.29,99.21,26.8
14-06-2016,18.86,4.12,99.14,27.1
15-06-2016,18.37,4.15,99.01,27.05
16-06-2016,19.47,4.3,98.84,27.12
17-06-2016,19.59,3.96,98.8,27.05
18-06-2016,19.35,5.95,98.86,26.48
19-06-2016,17.52,4.7,98.83,26.57
20-06-2016,18.01,4.31,98.76,26.05
21-06-2016,17.88,4.08,98.85,24.97
22-06-2016,17.7,3,99.01,25.17
23-06-2016,17.94,4.08,99.07,25.21
24-06-2016,18.49,3.84,98.99,25.78
25-06-2016,18.37,3.48,99.05,25.78
26-06-2016,19.17,3.91,98.98,26.06
27-06-2016,19.84,4.08,98.89,26.09
28-06-2016,19.65,4.61,98.91,25.86
29-06-2016,19.65,4.8,98.94,25.89
30-06-2016,19.59,4.91,98.96,26.19
01-07-2016,19.78,4.77,98.91,26.48
02-07-2016,19.47,4.68,98.95,26.4
03-07-2016,19.41,4.52,99.08,26.11
04-07-2016,19.41,4.49,99.06,26.11
05-07-2016,19.53,3.87,99.02,26.3
06-07-2016,19.53,3.53,99.01,26.04
07-07-2016,19.41,3.27,99,25.98
08-07-2016,19.47,4.29,98.96,26.23
09-07-2016,19.41,5.22,98.95,26.04
10-07-2016,19.29,5.62,98.94,26.19
11-07-2016,19.23,5.45,98.91,26.03
12-07-2016,18.98,4.65,98.97,25.92
13-07-2016,18.86,4.56,98.97,25.96
14-07-2016,18.86,3.48,98.91,25.83
15-07-2016,19.04,3.33,98.91,25.92
16-07-2016,18.68,2.9,99.01,25.42
17-07-2016,18.37,2.39,99.16,25.08
18-07-2016,17.88,2.95,99.22,24.77
19-07-2016,18.25,3.3,99.16,25.09
20-07-2016,18.55,3.97,99.11,25.29
21-07-2016,18.43,4.05,99.03,25.17
22-07-2016,18.43,4.23,98.96,25.24
23-07-2016,18.55,3.8,98.91,24.94
24-07-2016,18.55,3.61,98.92,25.03
25-07-2016,18.49,2.68,98.92,25.23
26-07-2016,18.37,2.23,98.87,25.24
27-07-2016,17.82,2.31,98.96,24.52
28-07-2016,18.25,3.46,99,24.91
